mua_objectid,mua_aggname_short,mua_country_code,mua_country,mua_mean_lon,mua_mean_lat,mua_cell_count,mua_worldpop_thousands,mua_area_m2,region_1,economy,sub_regions
280,Cuiaba,76,Brazil,-56.095,-15.621,25,782,379473152,LatAmerCarib,other,LatAmerCarib
282,Curitiba,76,Brazil,-49.24121622,-25.44527027,37,2490,702364736,LatAmerCarib,other,LatAmerCarib
350,Feira-De-Santana,76,Brazil,-38.95576923,-12.24423077,13,541,163936064,LatAmerCarib,other,LatAmerCarib
1566,Florianopolis,76,Brazil,-48.61203704,-27.63055556,27,690,270565344,LatAmerCarib,other,LatAmerCarib
354,Fortaleza,76,Brazil,-38.55603448,-3.804310345,29,3166,490139808,LatAmerCarib,other,LatAmerCarib
356,Franca,76,Brazil,-47.395,-20.545,15,330,177767392,LatAmerCarib,other,LatAmerCarib
382,Goiania,76,Brazil,-49.2775,-16.715,40,1989,742799296,LatAmerCarib,other,LatAmerCarib
1560,Grande-Sao-Luis,76,Brazil,-44.21785714,-2.532142857,28,1287,382662560,LatAmerCarib,other,LatAmerCarib
1559,Grande-Vitoria,76,Brazil,-40.30294118,-20.25,34,1528,445492704,LatAmerCarib,other,LatAmerCarib
514,Joao-Pessoa,76,Brazil,-34.88214286,-7.141666667,21,1028,265958160,LatAmerCarib,other,LatAmerCarib
1384,Joinville,76,Brazil,-48.82261905,-26.29404762,21,545,294145280,LatAmerCarib,other,LatAmerCarib
518,Juazeiro-Do-Norte,76,Brazil,-39.35357143,-7.232142857,14,359,144256384,LatAmerCarib,other,LatAmerCarib
521,Juiz-De-Fora,76,Brazil,-43.37857143,-21.75357143,14,506,174825104,LatAmerCarib,other,LatAmerCarib
1488,Jundiai,76,Brazil,-46.87166667,-23.18833333,15,472,199548304,LatAmerCarib,other,LatAmerCarib
642,Londrina,76,Brazil,-51.1625,-23.30625,16,545,227322784,LatAmerCarib,other,LatAmerCarib
665,Macapa,76,Brazil,-51.075,0.05,12,421,128285664,LatAmerCarib,other,LatAmerCarib
1563,Maceio,76,Brazil,-35.74642857,-9.607142857,14,916,158193792,LatAmerCarib,other,LatAmerCarib
678,Manaus,76,Brazil,-59.993,-3.067,25,2061,428587616,LatAmerCarib,other,LatAmerCarib
686,Maringa,76,Brazil,-51.925,-23.425,15,482,223878512,LatAmerCarib,other,LatAmerCarib
730,Montes-Claros,76,Brazil,-43.875,-16.725,9,360,131235216,LatAmerCarib,other,LatAmerCarib
764,Natal,76,Brazil,-35.25326087,-5.835869565,23,1178,332778208,LatAmerCarib,other,LatAmerCarib
829,Pelotas,76,Brazil,-52.35,-31.75,12,274,116091944,LatAmerCarib,other,LatAmerCarib
836,Petrolina,76,Brazil,-40.52045455,-9.393181818,11,405,142680064,LatAmerCarib,other,LatAmerCarib
842,Piracicaba,76,Brazil,-47.65166667,-22.71166667,15,360,193317200,LatAmerCarib,other,LatAmerCarib
849,Ponta-Grossa,76,Brazil,-50.145,-25.095,15,313,205884048,LatAmerCarib,other,LatAmerCarib
855,Porto-Alegre,76,Brazil,-51.11710526,-29.99473684,38,2205,627091840,LatAmerCarib,other,LatAmerCarib
1505,Porto-Velho,76,Brazil,-63.865,-8.775,10,426,159315408,LatAmerCarib,other,LatAmerCarib
898,Recife,76,Brazil,-34.92115385,-8.057692308,26,2900,417457024,LatAmerCarib,other,LatAmerCarib
1398,Ribeirao-Preto,76,Brazil,-47.79166667,-21.175,18,647,281777408,LatAmerCarib,other,LatAmerCarib
904,Rio-Branco,76,Brazil,-67.81785714,-9.978571429,14,345,173176912,LatAmerCarib,other,LatAmerCarib
905,Rio-de-Janeiro,76,Brazil,-43.28552632,-22.80394737,76,8182,1183984512,LatAmerCarib,other,LatAmerCarib
1401,Salvador,76,Brazil,-38.425,-12.91785714,28,3048,405458656,LatAmerCarib,other,LatAmerCarib
104,Santos+,76,Brazil,-46.31944444,-23.95555556,18,982,184630384,LatAmerCarib,other,LatAmerCarib
958,Sao-Jose-do-Rio-Preto,76,Brazil,-49.38928571,-20.8,14,422,192840976,LatAmerCarib,other,LatAmerCarib
959,Sao-Jose-dos-Campos,76,Brazil,-45.91818182,-23.25681818,22,714,306142304,LatAmerCarib,other,LatAmerCarib
960,Sao-Paulo,76,Brazil,-46.625,-23.57094595,111,18503,2251421696,LatAmerCarib,other,LatAmerCarib
1383,Sorocaba,76,Brazil,-47.455,-23.495,15,710,248596080,LatAmerCarib,other,LatAmerCarib
1066,Teresina,76,Brazil,-42.79605263,-5.080263158,19,889,298705344,LatAmerCarib,other,LatAmerCarib
1100,Uberaba,76,Brazil,-47.93653846,-19.75576923,13,313,154394400,LatAmerCarib,other,LatAmerCarib
1101,Uberlandia,76,Brazil,-48.275,-18.90833333,18,647,256376736,LatAmerCarib,other,LatAmerCarib
1137,Volta-Redonda,76,Brazil,-44.12857143,-22.53214286,14,387,165269232,LatAmerCarib,other,LatAmerCarib
1325,Antofagasta,152,Chile,-70.395,-23.615,10,147,75665880,LatAmerCarib,advanced,LatAmerCarib
272,Concepcion,152,Chile,-73.09673913,-36.79456522,23,552,208093104,LatAmerCarib,advanced,LatAmerCarib
479,Iquique,152,Chile,-70.11785714,-20.26071429,7,209,79136728,LatAmerCarib,advanced,LatAmerCarib
608,La-Serena+,152,Chile,-71.27222222,-29.93611111,18,360,167775664,LatAmerCarib,advanced,LatAmerCarib
950,Santiago,152,Chile,-70.64166667,-33.48640351,70,6567,973008128,LatAmerCarib,advanced,LatAmerCarib
1063,Temuco,152,Chile,-72.59318182,-38.72954545,11,298,106008600,LatAmerCarib,advanced,LatAmerCarib
1117,Valparaiso,152,Chile,-71.55441176,-32.99264706,17,453,143946480,LatAmerCarib,advanced,LatAmerCarib
78,Armenia,170,Colombia,-75.68125,4.53125,8,350,92864816,LatAmerCarib,advanced,LatAmerCarib
1417,Barranquilla,170,Colombia,-74.79166667,10.975,18,2086,230558400,LatAmerCarib,advanced,LatAmerCarib
1550,Bogota,170,Colombia,-74.10333333,4.653333333,30,8788,584178368,LatAmerCarib,advanced,LatAmerCarib
193,Bucaramanga,170,Colombia,-73.12045455,7.106818182,11,821,115421768,LatAmerCarib,advanced,LatAmerCarib
1294,Buenaventura,170,Colombia,-77.04318182,3.879545455,11,239,84766960,LatAmerCarib,advanced,LatAmerCarib
1451,Cali,170,Colombia,-76.50625,3.425,16,2220,249774768,LatAmerCarib,advanced,LatAmerCarib
1500,Cartagena,170,Colombia,-75.505,10.37833333,15,847,132349576,LatAmerCarib,advanced,LatAmerCarib
1453,Cucuta,170,Colombia,-72.484375,7.884375,16,761,240243696,LatAmerCarib,advanced,LatAmerCarib
472,Ibague,170,Colombia,-75.23125,4.43125,8,326,85318496,LatAmerCarib,advanced,LatAmerCarib
683,Manizales,170,Colombia,-75.51071429,5.075,7,343,86811208,LatAmerCarib,advanced,LatAmerCarib
703,Medellin,170,Colombia,-75.58611111,6.238888889,18,3281,286778432,LatAmerCarib,advanced,LatAmerCarib
728,Monteria,170,Colombia,-75.875,8.75,10,273,99177360,LatAmerCarib,advanced,LatAmerCarib
771,Neiva,170,Colombia,-75.275,2.925,9,272,94789832,LatAmerCarib,advanced,LatAmerCarib
826,Pasto,170,Colombia,-77.26875,1.21875,8,314,80967320,LatAmerCarib,advanced,LatAmerCarib
832,Pereira,170,Colombia,-75.67954545,4.834090909,11,558,141229808,LatAmerCarib,advanced,LatAmerCarib
1311,Santa-Marta,170,Colombia,-74.18125,11.23125,8,369,81139344,LatAmerCarib,advanced,LatAmerCarib
1116,Valledupar,170,Colombia,-73.265,10.475,10,277,106409544,LatAmerCarib,advanced,LatAmerCarib
1128,Villavicencio,170,Colombia,-73.61875,4.13125,8,297,90948504,LatAmerCarib,advanced,LatAmerCarib
1235,San-Jose_*CostaRica*,188,Costa_Rica,-84.11048387,9.960483871,31,1674,486022880,LatAmerCarib,advanced,LatAmerCarib
206,Camaguey,192,Cuba,-77.91875,21.38125,8,172,93648752,LatAmerCarib,other,LatAmerCarib
597,Havana,192,Cuba,-82.38815789,23.09078947,19,1128,241443120,LatAmerCarib,other,LatAmerCarib
452,Holguin,192,Cuba,-76.26875,20.88125,8,204,79415752,LatAmerCarib,other,LatAmerCarib
952,Santiago-de-Cuba,192,Cuba,-75.825,20.025,9,216,87772824,LatAmerCarib,other,LatAmerCarib
951,Santiago_*Dominican_Rep*,214,Dominican_Republic,-70.70576923,19.45576923,70,656,173461232,LatAmerCarib,other,LatAmerCarib
955,Santo_Domingo_*Dominican_Rep*,214,Dominican_Republic,-69.92717391,18.50978261,32,3236,364589696,LatAmerCarib,other,LatAmerCarib
279,Cuenca,218,Ecuador,-79.00714286,-2.889285714,14,445,169581888,LatAmerCarib,other,LatAmerCarib
399,Guayaquil,218,Ecuador,-79.895,-2.165,30,2213,444033312,LatAmerCarib,other,LatAmerCarib
884,Quito,218,Ecuador,-78.48040541,-0.231756757,37,2329,694556480,LatAmerCarib,other,LatAmerCarib
956,Santo_Domingo_*Ecuador*,218,Ecuador,-79.18055556,-0.258333333,32,242,111824376,LatAmerCarib,other,LatAmerCarib
944,San-Salvador,222,El_Salvador,-89.20555556,13.70277778,18,1058,227456480,LatAmerCarib,other,LatAmerCarib
256,Guatemala-City,320,Guatemala,-90.53076923,14.60769231,26,2273,418117664,LatAmerCarib,other,LatAmerCarib
851,Port-au-Prince,332,Haiti,-72.3,18.55625,24,3103,305053472,LatAmerCarib,other,LatAmerCarib
1254,Choloma,340,Honduras,-87.95357143,15.61785714,7,133,81226984,LatAmerCarib,other,LatAmerCarib
1444,San-Pedro-Sula,340,Honduras,-88.02045455,15.50681818,11,443,141176928,LatAmerCarib,other,LatAmerCarib
1060,Tegucigalpa,340,Honduras,-87.2,14.075,12,578,192715808,LatAmerCarib,other,LatAmerCarib
565,Kingston,388,Jamaica,-76.8225,17.9825,20,619,219084432,LatAmerCarib,other,LatAmerCarib
12,Acapulco-de-Juarez,484,Mexico,-99.845,16.855,15,663,182378496,LatAmerCarib,advanced,LatAmerCarib
23,Aguascalientes,484,Mexico,-102.2916667,21.90166667,15,887,245835888,LatAmerCarib,advanced,LatAmerCarib
212,Cancun,484,Mexico,-86.8375,21.140625,16,723,155365616,LatAmerCarib,advanced,LatAmerCarib
1284,Celaya,484,Mexico,-100.825,20.525,9,430,139390480,LatAmerCarib,advanced,LatAmerCarib
243,Chihuahua,484,Mexico,-106.081,28.665,25,846,328058336,LatAmerCarib,advanced,LatAmerCarib
260,Ciudad-Obregon,484,Mexico,-109.925,27.475,9,327,132248872,LatAmerCarib,advanced,LatAmerCarib
261,Ciudad-Victoria,484,Mexico,-99.14423077,23.74423077,13,346,144892752,LatAmerCarib,advanced,LatAmerCarib
1557,CiudadJuarez_ElPaso+,484,Mexico,-106.3962121,31.74393939,66,2023,1160042240,LatAmerCarib,advanced,LatAmerCarib
263,Coatzacoalcos,484,Mexico,-94.43382353,18.125,17,319,149062912,LatAmerCarib,advanced,LatAmerCarib
266,Colima,484,Mexico,-103.7295455,19.24318182,11,305,133062032,LatAmerCarib,advanced,LatAmerCarib
1250,Cordoba_*Mexico*,484,Mexico,-96.935,18.88,36,242,96036016,LatAmerCarib,advanced,LatAmerCarib
278,Cuautla,484,Mexico,-98.93125,18.81875,8,236,108224736,LatAmerCarib,advanced,LatAmerCarib
1247,Cuernavaca,484,Mexico,-99.23796296,18.88611111,27,862,398358784,LatAmerCarib,advanced,LatAmerCarib
281,Culiacan,484,Mexico,-107.4,24.8,16,735,238337856,LatAmerCarib,advanced,LatAmerCarib
325,Durango,484,Mexico,-104.6357143,24.03214286,14,595,195013600,LatAmerCarib,advanced,LatAmerCarib
396,Guadalajara,484,Mexico,-103.3587209,20.63662791,43,4498,790310592,LatAmerCarib,advanced,LatAmerCarib
444,Hermosillo,484,Mexico,-110.9678571,29.08214286,21,818,281107008,LatAmerCarib,advanced,LatAmerCarib
1343,Irapuato,484,Mexico,-101.35,20.675,12,487,121971784,LatAmerCarib,advanced,LatAmerCarib
1367,Leon-de-los-Aldamas,484,Mexico,-101.6554348,21.12282609,23,1548,321891008,LatAmerCarib,advanced,LatAmerCarib
692,Matamoros,484,Mexico,-103.2,25.525,6,56,63076516,LatAmerCarib,advanced,LatAmerCarib
697,Mazatlan,484,Mexico,-106.4,23.25,14,422,126160816,LatAmerCarib,advanced,LatAmerCarib
1509,Merida_*Mexico*,484,Mexico,-89.62954545,20.97045455,22,981,349244576,LatAmerCarib,advanced,LatAmerCarib
714,Mexicali,484,Mexico,-115.465,32.617,25,874,349682976,LatAmerCarib,advanced,LatAmerCarib
258,Mexico-City,484,Mexico,-99.10364078,19.46966019,103,18555,2299758336,LatAmerCarib,advanced,LatAmerCarib
719,Minatitlan,484,Mexico,-94.55227273,18.00681818,11,200,112826560,LatAmerCarib,advanced,LatAmerCarib
726,Monclova,484,Mexico,-101.4392857,26.9,14,313,176799616,LatAmerCarib,advanced,LatAmerCarib
729,Monterrey,484,Mexico,-100.2875,25.72788462,52,4150,1021161408,LatAmerCarib,advanced,LatAmerCarib
735,Morelia,484,Mexico,-101.1942308,19.70576923,13,712,178427024,LatAmerCarib,advanced,LatAmerCarib
790,Nuevo-Laredo,484,Mexico,-99.515,27.521,25,631,333905440,LatAmerCarib,advanced,LatAmerCarib
794,Oaxaca,484,Mexico,-96.73571429,17.06428571,14,566,203322208,LatAmerCarib,advanced,LatAmerCarib
1442,Orizaba,484,Mexico,-97.08125,18.86875,8,239,101201752,LatAmerCarib,advanced,LatAmerCarib
814,Pachuca-de-Soto,484,Mexico,-98.75625,20.075,16,534,227418176,LatAmerCarib,advanced,LatAmerCarib
860,Poza-Rica-de-Hidalgo,484,Mexico,-97.44423077,20.51346154,13,284,131285624,LatAmerCarib,advanced,LatAmerCarib
868,Puebla-Tlaxcala,484,Mexico,-98.26270492,19.15696721,61,2749,1057296576,LatAmerCarib,advanced,LatAmerCarib
1276,Puerto-Vallarta,484,Mexico,-105.225,20.63214286,7,241,73460200,LatAmerCarib,advanced,LatAmerCarib
1285,Queretaro,484,Mexico,-100.4272727,20.62045455,22,982,321002944,LatAmerCarib,advanced,LatAmerCarib
928,Saltillo,484,Mexico,-100.9777778,25.41944444,18,806,237116208,LatAmerCarib,advanced,LatAmerCarib
1568,San-Luis-Potosi,484,Mexico,-100.9625,22.14,20,1111,302613824,LatAmerCarib,advanced,LatAmerCarib
1050,Tampico,484,Mexico,-97.86973684,22.31973684,19,739,225865744,LatAmerCarib,advanced,LatAmerCarib
1061,Tehuacan,484,Mexico,-97.36323529,18.42794118,17,322,182756176,LatAmerCarib,advanced,LatAmerCarib
1065,Tepic,484,Mexico,-104.8795455,21.49318182,11,404,137641920,LatAmerCarib,advanced,LatAmerCarib
1441,Toluca-de-Lerdo,484,Mexico,-99.60595238,19.29642857,21,1131,313470688,LatAmerCarib,advanced,LatAmerCarib
1562,Torreon,484,Mexico,-103.4142857,25.54821429,28,1104,433384608,LatAmerCarib,advanced,LatAmerCarib
1097,Tuxtla-Gutierrez,484,Mexico,-93.13214286,16.77142857,14,613,196043024,LatAmerCarib,advanced,LatAmerCarib
1121,Veracruz,484,Mexico,-96.17205882,19.18382353,17,684,166075152,LatAmerCarib,advanced,LatAmerCarib
1127,Villahermosa,484,Mexico,-92.95,18,14,519,165875664,LatAmerCarib,advanced,LatAmerCarib
1158,Xalapa,484,Mexico,-96.90576923,19.53653846,13,559,136591456,LatAmerCarib,advanced,LatAmerCarib
1208,Zacatecas,484,Mexico,-102.5625,22.77916667,12,309,139832544,LatAmerCarib,advanced,LatAmerCarib
677,Managua,558,Nicaragua,-86.25,12.125,12,858,175299664,LatAmerCarib,other,LatAmerCarib
1558,Panama-City,591,Panama,-79.50131579,9.025,19,953,253764464,LatAmerCarib,other,LatAmerCarib
1556,Asuncion,600,Paraguay,-57.54833333,-25.31833333,30,1817,451677536,LatAmerCarib,other,LatAmerCarib
257,Ciudad-del-Este,600,Paraguay,-54.60681818,-25.50909091,22,661,315366848,LatAmerCarib,other,LatAmerCarib
76,Arequipa,604,Peru,-71.55441176,-16.37794118,17,838,236364256,LatAmerCarib,other,LatAmerCarib
1257,Chiclayo,604,Peru,-79.84166667,-6.769444444,9,592,131491704,LatAmerCarib,other,LatAmerCarib
244,Chimbote,604,Peru,-78.55833333,-9.108333333,12,302,101857784,LatAmerCarib,other,LatAmerCarib
283,Cusco,604,Peru,-71.95681818,-13.52954545,11,400,96913128,LatAmerCarib,other,LatAmerCarib
463,Huancayo,604,Peru,-75.24375,-12.075,16,453,207390176,LatAmerCarib,other,LatAmerCarib
480,Iquitos,604,Peru,-73.26944444,-3.752777778,9,65,84951752,LatAmerCarib,other,LatAmerCarib
1362,Lima,604,Peru,-77.00343137,-12.02401961,51,8958,925798144,LatAmerCarib,other,LatAmerCarib
844,Piura,604,Peru,-80.64,-5.19,10,397,119434416,LatAmerCarib,other,LatAmerCarib
1090,Trujillo,604,Peru,-79.04423077,-8.086538462,13,898,170420992,LatAmerCarib,other,LatAmerCarib
22,Aguadilla+,630,Puerto_Rico,-67.10921053,18.43289474,19,107,166605264,LatAmerCarib,other,LatAmerCarib
938,San-Juan_*PuertoRico*,630,Puerto_Rico,-66.09435484,18.39435484,47,1026,486170400,LatAmerCarib,other,LatAmerCarib
731,Montevideo,858,Uruguay,-56.15092593,-34.84907407,27,1319,301535296,LatAmerCarib,other,LatAmerCarib
1519,Acarigua+,862,Venezuela,-69.20576923,9.555769231,13,198,139773424,LatAmerCarib,other,LatAmerCarib
1415,Barcelona_*Venezuela*+,862,Venezuela,-64.66973684,10.18552632,19,468,187942080,LatAmerCarib,other,LatAmerCarib
124,Barinas,862,Venezuela,-70.215,8.62,10,174,135437728,LatAmerCarib,other,LatAmerCarib
1421,Barquisimeto,862,Venezuela,-69.32777778,10.05833333,18,563,231933120,LatAmerCarib,other,LatAmerCarib
1267,Cabimas+,862,Venezuela,-71.35277778,10.28425926,27,438,323605696,LatAmerCarib,other,LatAmerCarib
214,Caracas,862,Venezuela,-66.88863636,10.46818182,22,2234,370434464,LatAmerCarib,other,LatAmerCarib
255,Ciudad-Bolivar,862,Venezuela,-63.546875,8.1125,16,238,212137296,LatAmerCarib,other,LatAmerCarib
259,Ciudad-Guayana,862,Venezuela,-62.73467742,8.307258065,31,462,364558528,LatAmerCarib,other,LatAmerCarib
1315,Cumana,862,Venezuela,-64.15576923,10.47115385,13,264,114710008,LatAmerCarib,other,LatAmerCarib
335,El-Tigre+,862,Venezuela,-64.225,8.878571429,14,91,177567840,LatAmerCarib,other,LatAmerCarib
1350,Guarenas+,862,Venezuela,-66.58333333,10.47083333,12,305,137487760,LatAmerCarib,other,LatAmerCarib
1264,Maracaibo,862,Venezuela,-71.6328125,10.6234375,32,1957,431461024,LatAmerCarib,other,LatAmerCarib
4,Maracay,862,Venezuela,-67.53586957,10.21847826,23,889,337575104,LatAmerCarib,other,LatAmerCarib
694,Maturin,862,Venezuela,-63.19342105,9.748684211,19,192,221574592,LatAmerCarib,other,LatAmerCarib
1234,Merida_*Venezuela*,862,Venezuela,-71.175,8.575,7,139,97869456,LatAmerCarib,other,LatAmerCarib
871,Punto-Fijo,862,Venezuela,-70.175,11.7,12,223,160310672,LatAmerCarib,other,LatAmerCarib
1248,San-Cristobal,862,Venezuela,-72.225,7.8,12,277,135084816,LatAmerCarib,other,LatAmerCarib
1112,Valencia_*Venezuela*,862,Venezuela,-67.971875,10.2,64,1333,467692608,LatAmerCarib,other,LatAmerCarib
48,Manama,48,Bahrain,50.56176471,26.17794118,34,1703,400641248,MiddleEast,other,MiddleEast
25,Ahvaz,364,Iran,48.66413043,31.30543478,23,572,362409440,MiddleEast,other,MiddleEast
1322,Arak,364,Iran,49.69423077,34.09423077,13,211,124283032,MiddleEast,other,MiddleEast
75,Ardabil,364,Iran,48.29166667,38.25,12,270,111502328,MiddleEast,other,MiddleEast
111,Bandarabbas,364,Iran,56.21785714,27.1125,28,233,267332160,MiddleEast,other,MiddleEast
340,Esfahan,364,Iran,51.55459184,32.65153061,49,1377,700276480,MiddleEast,other,MiddleEast
389,Gorgan,364,Iran,54.45,36.835,10,194,84387352,MiddleEast,other,MiddleEast
420,Hamadan,364,Iran,48.51071429,34.80714286,14,318,143115904,MiddleEast,other,MiddleEast
557,Kerman,364,Iran,57.034375,30.275,16,202,211877088,MiddleEast,other,MiddleEast
558,Kermanshah,364,Iran,47.1,34.346875,16,360,183350960,MiddleEast,other,MiddleEast
561,Khorramabad,364,Iran,48.34807692,33.475,13,139,108910976,MiddleEast,other,MiddleEast
689,Mashhad,364,Iran,59.58306452,36.30241935,31,1659,430807072,MiddleEast,other,MiddleEast
807,Orumiyeh,364,Iran,45.09868421,37.56184211,19,289,221481168,MiddleEast,other,MiddleEast
877,Qazvin,364,Iran,50.01875,36.28125,8,126,82806344,MiddleEast,other,MiddleEast
881,Qom,364,Iran,50.85555556,34.63055556,18,413,196013232,MiddleEast,other,MiddleEast
894,Rasht,364,Iran,49.59318182,37.27954545,11,241,121231336,MiddleEast,other,MiddleEast
934,Sanandaj,364,Iran,47.00576923,35.30192308,13,176,124477688,MiddleEast,other,MiddleEast
966,Sari,364,Iran,53.05,36.565,10,121,87910552,MiddleEast,other,MiddleEast
990,Shiraz,364,Iran,52.53181818,29.61136364,22,579,315458528,MiddleEast,other,MiddleEast
1038,Tabriz,364,Iran,46.30555556,38.06388889,18,729,202974352,MiddleEast,other,MiddleEast
342,Tehran+,364,Iran,51.16982759,35.7158046,174,11910,3198349056,MiddleEast,other,MiddleEast
1189,Yazd,364,Iran,54.35833333,31.88055556,18,423,234239616,MiddleEast,other,MiddleEast
1210,Zahedan,364,Iran,60.85576923,29.49423077,13,255,148781792,MiddleEast,other,MiddleEast
1211,Zanjan,364,Iran,48.5,36.675,12,177,121419368,MiddleEast,other,MiddleEast
56,Amara,368,Iraq,47.15576923,31.84423077,13,146,128691064,MiddleEast,other,MiddleEast
96,Baaqoobah,368,Iraq,44.62,33.735,10,70,129926776,MiddleEast,other,MiddleEast
97,Baghdad,368,Iraq,44.3875,33.35480769,52,4531,854071872,MiddleEast,other,MiddleEast
34,Basra,368,Iraq,47.79375,30.525,16,649,210691056,MiddleEast,other,MiddleEast
315,Diwaniyah,368,Iraq,44.915,31.975,10,116,110396688,MiddleEast,other,MiddleEast
345,Faloojah,368,Iraq,43.775,33.35,6,57,80137232,MiddleEast,other,MiddleEast
1346,Hillah,368,Iraq,44.41666667,32.475,12,145,150820048,MiddleEast,other,MiddleEast
482,Irbil,368,Iraq,44.05,36.165,20,208,288146624,MiddleEast,other,MiddleEast
545,Karbala,368,Iraq,44,32.6,14,342,140218464,MiddleEast,other,MiddleEast
567,Kirkuk,368,Iraq,44.3875,35.44375,16,296,198648176,MiddleEast,other,MiddleEast
595,Kut,368,Iraq,45.825,32.525,9,126,106155664,MiddleEast,other,MiddleEast
50,Mosul,368,Iraq,43.14404762,36.35357143,21,248,307770048,MiddleEast,other,MiddleEast
1457,Najaf,368,Iraq,44.34038462,32.025,13,305,199347696,MiddleEast,other,MiddleEast
763,Nasiriyah,368,Iraq,46.25,31.05,12,235,124043216,MiddleEast,other,MiddleEast
891,Ramadi,368,Iraq,43.3,33.425,12,115,120167928,MiddleEast,other,MiddleEast
1027,Sulaimaniya,368,Iraq,45.40833333,35.57166667,15,307,187039104,MiddleEast,other,MiddleEast
136,Be'er-Sheva,376,Israel,34.8,31.25,12,155,124909944,MiddleEast,advanced,MiddleEast
436,Haifa,376,Israel,35.03214286,32.79285714,14,398,157114624,MiddleEast,advanced,MiddleEast
1338,Jerusalem,376,Israel,35.2,31.79090909,22,1494,298897600,MiddleEast,advanced,MiddleEast
6,Tel-Aviv-Yafo,376,Israel,34.851,32.085,50,2627,783070336,MiddleEast,advanced,MiddleEast
57,Amman+,400,Jordan,35.96759259,31.98888889,54,3152,843693248,MiddleEast,other,MiddleEast
481,Irbid,400,Jordan,35.8625,32.54583333,12,413,163716576,MiddleEast,other,MiddleEast
1523,Kuwait-City,414,Kuwait,48.005,29.25642857,35,2194,486736384,MiddleEast,other,MiddleEast
135,Beirut,422,Lebanon,35.56973684,33.87236842,19,3214,203842464,MiddleEast,other,MiddleEast
690,Muscat,512,Oman,58.4675,23.5925,20,312,218599264,MiddleEast,other,MiddleEast
374,Gaza,275,Palestine,34.41428571,31.46785714,14,1132,146553168,MiddleEast,other,MiddleEast
16,Doha+,634,Qatar,51.47833333,25.27944444,45,2915,743669568,MiddleEast,other,MiddleEast
15,Ad-Dammam,682,Saudi_Arabia,50.09244186,26.41918605,43,967,592380480,MiddleEast,other,MiddleEast
201,Buraydah,682,Saudi_Arabia,43.96447368,26.35657895,19,67,276428064,MiddleEast,other,MiddleEast
415,Ha'il,682,Saudi_Arabia,41.68863636,27.51818182,22,50,259519760,MiddleEast,other,MiddleEast
413,Hafar-al-Batin,682,Saudi_Arabia,45.98166667,28.415,15,62,220306256,MiddleEast,other,MiddleEast
466,Hufuf-Mubarraz,682,Saudi_Arabia,49.62352941,25.39705882,34,194,565033664,MiddleEast,other,MiddleEast
504,Jiddah,682,Saudi_Arabia,39.25238095,21.49642857,42,1678,680319488,MiddleEast,other,MiddleEast
520,Jubayl,682,Saudi_Arabia,49.59537037,27.03981481,27,143,320402336,MiddleEast,other,MiddleEast
559,Khamis-Mushayt,682,Saudi_Arabia,42.70608108,18.23716216,37,199,486363584,MiddleEast,other,MiddleEast
673,Mecca,682,Saudi_Arabia,39.84038462,21.42692308,26,399,373795840,MiddleEast,other,MiddleEast
47,Medina,682,Saudi_Arabia,39.59722222,24.4712963,27,396,435203840,MiddleEast,other,MiddleEast
750,Najran,682,Saudi_Arabia,44.19891304,17.51413043,23,165,353426240,MiddleEast,other,MiddleEast
79,Riyadh,682,Saudi_Arabia,46.73019481,24.69837662,77,3581,1625574784,MiddleEast,other,MiddleEast
1039,Tabuk,682,Saudi_Arabia,36.57166667,28.395,15,83,196634224,MiddleEast,other,MiddleEast
1041,Taif,682,Saudi_Arabia,40.42833333,21.295,15,105,210066704,MiddleEast,other,MiddleEast
38,Al-Hasakah,760,Syria,40.74,36.495,10,159,83906056,MiddleEast,other,MiddleEast
43,Al-Kamishli,760,Syria,41.225,37.075,9,185,93832952,MiddleEast,other,MiddleEast
54,Al-Raqqa,760,Syria,39,35.95,8,134,77665392,MiddleEast,other,MiddleEast
418,Aleppo,760,Syria,37.12763158,36.22236842,19,1822,239372320,MiddleEast,other,MiddleEast
313,Damascus,760,Syria,36.30357143,33.5,28,3315,411800992,MiddleEast,other,MiddleEast
302,Deir-El-Zor,760,Syria,40.15,35.335,10,125,69571696,MiddleEast,other,MiddleEast
421,Hamah,760,Syria,36.75,35.135,10,236,94358976,MiddleEast,other,MiddleEast
448,Homs,760,Syria,36.735,34.725,10,562,116488744,MiddleEast,other,MiddleEast
611,Lattakia,760,Syria,35.79166667,35.53055556,9,365,61859668,MiddleEast,other,MiddleEast
1054,Tartus,760,Syria,35.91071429,34.86785714,7,127,51156520,MiddleEast,other,MiddleEast
11,Abu-Dhabi,784,United_Arab_Emirates,54.55561224,24.39132653,49,350,694484352,MiddleEast,other,MiddleEast
32,Al-Ain,784,United_Arab_Emirates,55.73333333,24.2,30,172,427641888,MiddleEast,other,MiddleEast
27,Dubai+,784,United_Arab_Emirates,55.35625,25.22890625,64,1867,1014882432,MiddleEast,other,MiddleEast
1520,Aden,887,Yemen,44.965625,12.825,16,555,129822392,MiddleEast,other,MiddleEast
39,Al-Hudaydah,887,Yemen,42.96944444,14.80833333,9,402,88589032,MiddleEast,other,MiddleEast
51,Al-Mukalla,887,Yemen,49.07083333,14.50833333,12,119,99226096,MiddleEast,other,MiddleEast
473,Ibb,887,Yemen,44.18125,13.96875,8,402,72897624,MiddleEast,other,MiddleEast
